cell,layer,datatype,area_mm2,xmin_mm,ymin_mm,xmax_mm,ymax_mm,cx_mm,cy_mm,Qubit,distance_mm
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,2.5875,0.1875,2.6125,0.2125,2.5999999999999996,0.2,Q4,0.44721359549995826
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,2.6875,0.1875,2.7125,0.2125,2.7,0.2,Q4,0.3605551275463988
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,3.0875,0.1875,3.1125,0.2125,3.0999999999999996,0.2,Q4,0.22360679774997883
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,2.9875,0.1875,3.0124999999999997,0.2125,3.0,0.2,Q4,0.2
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,2.5875,0.0875,2.6125,0.11249999999999999,2.5999999999999996,0.09999999999999999,Q4,0.4123105625617664
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,2.6875,0.0875,2.7125,0.11249999999999999,2.7,0.09999999999999999,Q4,0.3162277660168378
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,2.9875,0.0875,3.0124999999999997,0.11249999999999999,3.0,0.09999999999999999,Q4,0.09999999999999999
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,3.3874999999999997,0.0875,3.4124999999999996,0.11249999999999999,3.3999999999999995,0.09999999999999999,Q4,0.41231056256176557
TOP_main_1_Cheese_diff,1,101,0.0006250000000000088,2.8874999999999997,0.0875,2.9125,0.11249999999999999,2.9,0.09999999999999999,Q4,0.14142135623730956
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,2.7875,0.0875,2.8125,0.11249999999999999,2.8,0.09999999999999999,Q4,0.22360679774997913
TOP_main_1_Cheese_diff,1,101,0.0006250000000000088,3.2874999999999996,0.0875,3.3125,0.11249999999999999,3.3,0.09999999999999999,Q4,0.3162277660168378
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,3.0875,0.0875,3.1125,0.11249999999999999,3.0999999999999996,0.09999999999999999,Q4,0.14142135623730925
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,3.1875,0.0875,3.2125,0.11249999999999999,3.2,0.09999999999999999,Q4,0.22360679774997913
TOP_main_1_Cheese_diff,1,101,0.0006249999999999977,2.5875,-0.012499999999999999,2.6125,0.012499999999999999,2.5999999999999996,0.0,Q4,0.40000000000000036
TOP_main_1_Cheese_diff,1,101,0.0006249999999999977,2.7875,-0.012499999999999999,2.8125,0.012499999999999999,2.8,0.0,Q4,0.20000000000000018
TOP_main_1_Cheese_diff,1,101,0.0006249999999999977,2.6875,-0.012499999999999999,2.7125,0.012499999999999999,2.7,0.0,Q4,0.2999999999999998
TOP_main_1_Cheese_diff,1,101,0.0006250000000000088,3.2874999999999996,-0.012499999999999999,3.3125,0.012499999999999999,3.3,0.0,Q4,0.2999999999999998
TOP_main_1_Cheese_diff,1,101,0.0006249999999999977,2.9875,-0.012499999999999999,3.0124999999999997,0.012499999999999999,3.0,0.0,Q4,0.0
TOP_main_1_Cheese_diff,1,101,0.0006249999999999977,3.0875,-0.012499999999999999,3.1125,0.012499999999999999,3.0999999999999996,0.0,Q4,0.09999999999999964
TOP_main_1_Cheese_diff,1,101,0.0006249999999999977,3.1875,-0.012499999999999999,3.2125,0.012499999999999999,3.2,0.0,Q4,0.20000000000000018
TOP_main_1_Cheese_diff,1,101,0.0006249999999999977,3.3874999999999997,-0.012499999999999999,3.4124999999999996,0.012499999999999999,3.3999999999999995,0.0,Q4,0.39999999999999947
TOP_main_1_Cheese_diff,1,101,0.0006250000000000088,2.8874999999999997,-0.012499999999999999,2.9125,0.012499999999999999,2.9,0.0,Q4,0.10000000000000009
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,2.5875,-0.11249999999999999,2.6125,-0.0875,2.5999999999999996,-0.09999999999999999,Q4,0.4123105625617664
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,3.3874999999999997,-0.11249999999999999,3.4124999999999996,-0.0875,3.3999999999999995,-0.09999999999999999,Q4,0.41231056256176557
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,3.1875,-0.11249999999999999,3.2125,-0.0875,3.2,-0.09999999999999999,Q4,0.22360679774997913
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,2.6875,-0.11249999999999999,2.7125,-0.0875,2.7,-0.09999999999999999,Q4,0.3162277660168378
TOP_main_1_Cheese_diff,1,101,0.0006250000000000088,2.8874999999999997,-0.11249999999999999,2.9125,-0.0875,2.9,-0.09999999999999999,Q4,0.14142135623730956
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,2.9875,-0.11249999999999999,3.0124999999999997,-0.0875,3.0,-0.09999999999999999,Q4,0.09999999999999999
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,3.0875,-0.11249999999999999,3.1125,-0.0875,3.0999999999999996,-0.09999999999999999,Q4,0.14142135623730925
TOP_main_1_Cheese_diff,1,101,0.0006250000000000088,3.2874999999999996,-0.11249999999999999,3.3125,-0.0875,3.3,-0.09999999999999999,Q4,0.3162277660168378
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,2.7875,-0.11249999999999999,2.8125,-0.0875,2.8,-0.09999999999999999,Q4,0.22360679774997913
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,3.3874999999999997,-0.2125,3.4124999999999996,-0.1875,3.3999999999999995,-0.2,Q4,0.4472135954999575
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,2.5875,-0.2125,2.6125,-0.1875,2.5999999999999996,-0.2,Q4,0.44721359549995826
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,2.6875,-0.2125,2.7125,-0.1875,2.7,-0.2,Q4,0.3605551275463988
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,3.0875,-0.2125,3.1125,-0.1875,3.0999999999999996,-0.2,Q4,0.22360679774997883
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,2.7875,-0.2125,2.8125,-0.1875,2.8,-0.2,Q4,0.2828427124746191
TOP_main_1_Cheese_diff,1,101,0.0006250000000000088,2.8874999999999997,-0.2125,2.9125,-0.1875,2.9,-0.2,Q4,0.22360679774997902
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,2.9875,-0.2125,3.0124999999999997,-0.1875,3.0,-0.2,Q4,0.2
TOP_main_1_Cheese_diff,1,101,0.0006250000000000088,3.2874999999999996,-0.2125,3.3125,-0.1875,3.3,-0.2,Q4,0.3605551275463988
TOP_main_1_Cheese_diff,1,101,0.0006249999999999976,3.1875,-0.2125,3.2125,-0.1875,3.2,-0.2,Q4,0.2828427124746191
TOP_main_1_Cheese_diff,1,101,0.0006249999999999984,3.1875,-0.3125,3.2125,-0.2875,3.2,-0.3,Q4,0.360555127546399
TOP_main_1_Cheese_diff,1,101,0.0006249999999999984,2.5875,-0.3125,2.6125,-0.2875,2.5999999999999996,-0.3,Q4,0.5000000000000002
TOP_main_1_Cheese_diff,1,101,0.0006250000000000094,3.2874999999999996,-0.3125,3.3125,-0.2875,3.3,-0.3,Q4,0.4242640687119284
TOP_main_1_Cheese_diff,1,101,0.0006249999999999984,2.6875,-0.3125,2.7125,-0.2875,2.7,-0.3,Q4,0.4242640687119284
TOP_main_1_Cheese_diff,1,101,0.0006249999999999984,3.0875,-0.3125,3.1125,-0.2875,3.0999999999999996,-0.3,Q4,0.31622776601683783
TOP_main_1_Cheese_diff,1,101,0.0006249999999999984,2.7875,-0.3125,2.8125,-0.2875,2.8,-0.3,Q4,0.360555127546399
TOP_main_1_Cheese_diff,1,101,0.0006250000000000094,2.8874999999999997,-0.3125,2.9125,-0.2875,2.9,-0.3,Q4,0.31622776601683794
TOP_main_1_Cheese_diff,1,101,0.0006249999999999984,2.9875,-0.3125,3.0124999999999997,-0.2875,3.0,-0.3,Q4,0.3
TOP_main_1_Cheese_diff,1,101,0.0006249999999999984,3.3874999999999997,-0.3125,3.4124999999999996,-0.2875,3.3999999999999995,-0.3,Q4,0.49999999999999956
TOP_main_1_Cheese_diff,1,101,0.0006249999999999984,2.6875,-0.4125,2.7125,-0.38749999999999996,2.7,-0.39999999999999997,Q4,0.4999999999999999
TOP_main_1_Cheese_diff,1,101,0.0006249999999999984,3.3874999999999997,-0.4125,3.4124999999999996,-0.38749999999999996,3.3999999999999995,-0.39999999999999997,Q4,0.5656854249492377
TOP_main_1_Cheese_diff,1,101,0.0006250000000000094,3.2874999999999996,-0.4125,3.3125,-0.38749999999999996,3.3,-0.39999999999999997,Q4,0.4999999999999999
TOP_main_1_Cheese_diff,1,101,0.0006249999999999984,3.1875,-0.4125,3.2125,-0.38749999999999996,3.2,-0.39999999999999997,Q4,0.447213595499958
TOP_main_1_Cheese_diff,1,101,0.0006249999999999984,2.5875,-0.4125,2.6125,-0.38749999999999996,2.5999999999999996,-0.39999999999999997,Q4,0.5656854249492382
TOP_main_1_Cheese_diff,1,101,0.0006249999999999984,2.9875,-0.4125,3.0124999999999997,-0.38749999999999996,3.0,-0.39999999999999997,Q4,0.39999999999999997
TOP_main_1_Cheese_diff,1,101,0.0006249999999999984,2.7875,-0.4125,2.8125,-0.38749999999999996,2.8,-0.39999999999999997,Q4,0.447213595499958
TOP_main_1_Cheese_diff,1,101,0.0006249999999999984,3.0875,-0.4125,3.1125,-0.38749999999999996,3.0999999999999996,-0.39999999999999997,Q4,0.41231056256176596
TOP_main_1_Cheese_diff,1,101,0.0006250000000000094,2.8874999999999997,-0.4125,2.9125,-0.38749999999999996,2.9,-0.39999999999999997,Q4,0.412310562561766
TOP_main_1_Cheese_100,1,100,0.00028719999999999885,2.6125,-0.4125,2.6239879999999998,-0.38749999999999996,2.618244,-0.39999999999999997,Q4,0.5529354786374266
TOP_main_1_Cheese_100,1,100,0.00028719999999999885,2.8125,-0.4125,2.823988,-0.38749999999999996,2.818244,-0.39999999999999997,Q4,0.4393577625762404
TOP_main_1_Cheese_100,1,100,0.00028719999999999885,3.0124999999999997,-0.4125,3.0239879999999997,-0.38749999999999996,3.0182439999999997,-0.39999999999999997,Q4,0.40041583826816834
TOP_main_1_Cheese_100,1,100,0.00028719999999999885,3.2125,-0.4125,3.223988,-0.38749999999999996,3.218244,-0.39999999999999997,Q4,0.45566483684392406
TOP_main_1_Cheese_100,1,100,0.001874999999999995,3.3125,-0.4125,3.3874999999999997,-0.38749999999999996,3.3499999999999996,-0.39999999999999997,Q4,0.5315072906367322
TOP_main_1_Cheese_100,1,100,0.0010378000000000008,3.2459879999999997,-0.4125,3.2874999999999996,-0.38749999999999996,3.2667439999999996,-0.39999999999999997,Q4,0.4807830711828358
TOP_main_1_Cheese_100,1,100,0.001875000000000006,3.1125,-0.4125,3.1875,-0.38749999999999996,3.15,-0.39999999999999997,Q4,0.4272001872658765
TOP_main_1_Cheese_100,1,100,0.0010378000000000008,3.045988,-0.4125,3.0875,-0.38749999999999996,3.066744,-0.39999999999999997,Q4,0.4055302227158908
TOP_main_1_Cheese_100,1,100,0.001874999999999995,2.9125,-0.4125,2.9875,-0.38749999999999996,2.95,-0.39999999999999997,Q4,0.4031128874149274
TOP_main_1_Cheese_100,1,100,0.0010378000000000008,2.8459879999999997,-0.4125,2.8874999999999997,-0.38749999999999996,2.8667439999999997,-0.39999999999999997,Q4,0.42161257279165676
TOP_main_1_Cheese_100,1,100,0.001875000000000006,2.7125,-0.4125,2.7875,-0.38749999999999996,2.75,-0.39999999999999997,Q4,0.4716990566028302
TOP_main_1_Cheese_100,1,100,0.0010378000000000008,2.645988,-0.4125,2.6875,-0.38749999999999996,2.666744,-0.39999999999999997,Q4,0.5206338075230996
TOP_main_1_Cheese_100,1,100,0.00798884589499999,2.445988,-0.38749999999999996,2.6239879999999998,-0.342603,2.534988,-0.3650515,Q4,0.5911841995488801
TOP_main_1_Cheese_100,1,100,0.00799394533149999,2.645625,-0.38749999999999996,2.82435,-0.342603,2.7349875,-0.3650515,Q4,0.45110333938965697
TOP_main_1_Cheese_100,1,100,0.00798884589499999,2.8459879999999997,-0.38749999999999996,3.0239879999999997,-0.342603,2.9349879999999997,-0.3650515,Q4,0.37079530444201964
TOP_main_1_Cheese_100,1,100,0.00799394533149999,3.045625,-0.38749999999999996,3.22435,-0.342603,3.1349875,-0.3650515,Q4,0.3892097414100782
TOP_main_1_Cheese_100,1,100,0.007988845895000008,3.2459879999999997,-0.38749999999999996,3.423988,-0.342603,3.334988,-0.3650515,Q4,0.4954589365388922
TOP_main_1_Cheese_100,1,100,0.005128225879999999,2.4464509999999997,-0.342603,2.6235239999999997,-0.3125,2.5349874999999997,-0.3275515,Q4,0.5687939963717095
TOP_main_1_Cheese_100,1,100,0.005540332024999999,2.63882,-0.342603,2.831155,-0.3125,2.7349875,-0.3275515,Q4,0.4213331345960107
TOP_main_1_Cheese_100,1,100,0.005128225880000001,2.846451,-0.342603,3.0235239999999997,-0.3125,2.9349875,-0.3275515,Q4,0.33394102818985866
TOP_main_1_Cheese_100,1,100,0.005540332024999997,3.03882,-0.342603,3.2311549999999998,-0.3125,3.1349875,-0.3275515,Q4,0.35427617801441286
TOP_main_1_Cheese_100,1,100,0.005128225879999999,3.246451,-0.342603,3.423524,-0.3125,3.3349875,-0.3275515,Q4,0.4685153255855138
TOP_main_1_Cheese_100,1,100,0.0018803250840000061,2.5124999999999997,-0.3125,2.614851,-0.2875,2.5636754999999996,-0.3,Q4,0.5295083278856437
TOP_main_1_Cheese_100,1,100,0.0006164311614999981,2.8125,-0.3125,2.844547,-0.2875,2.8285235,-0.3,Q4,0.3455491138061997
TOP_main_1_Cheese_100,1,100,0.0018803250839999953,2.9125,-0.3125,3.0148509999999997,-0.2875,2.9636755,-0.3,Q4,0.3021911138671189
TOP_main_1_Cheese_100,1,100,0.0006164311614999981,3.2125,-0.3125,3.244547,-0.2875,3.2285234999999997,-0.3,Q4,0.37712463463986257
TOP_main_1_Cheese_100,1,100,0.0018803250839999953,3.3125,-0.3125,3.4148509999999996,-0.2875,3.3636755,-0.3,Q4,0.4714444498562369
TOP_main_1_Cheese_100,1,100,0.000606832032499995,3.255124,-0.3125,3.2874999999999996,-0.2875,3.271312,-0.3,Q4,0.4044875787264672
TOP_main_1_Cheese_100,1,100,0.001875000000000006,3.1125,-0.3125,3.1875,-0.2875,3.15,-0.3,Q4,0.3354101966249684
TOP_main_1_Cheese_100,1,100,0.0013670561615000023,3.025428,-0.3125,3.0875,-0.2875,3.056464,-0.3,Q4,0.3052673963855295
TOP_main_1_Cheese_100,1,100,0.0006068320324999969,2.855124,-0.3125,2.8874999999999997,-0.2875,2.8713119999999996,-0.3,Q4,0.32643621328522987
TOP_main_1_Cheese_100,1,100,0.001875000000000006,2.7125,-0.3125,2.7875,-0.2875,2.75,-0.3,Q4,0.3905124837953327
TOP_main_1_Cheese_100,1,100,0.0013670561615000036,2.625428,-0.3125,2.6875,-0.2875,2.6564639999999997,-0.3,Q4,0.4560887888295438
TOP_main_1_Cheese_100,1,100,0.0025711348050000025,2.6161589999999997,-0.2875,2.8538159999999997,-0.27622199999999997,2.7349875,-0.281861,Q4,0.38688143982006945
TOP_main_1_Cheese_100,1,100,0.0012288620230000017,2.873623,-0.2875,2.996352,-0.27622199999999997,2.9349875,-0.281861,Q4,0.2892615572060172
TOP_main_1_Cheese_100,1,100,0.0025711348050000025,3.016159,-0.2875,3.253816,-0.27622199999999997,3.1349875000000003,-0.281861,Q4,0.3125175970681492
TOP_main_1_Cheese_100,1,100,0.0012288620230000015,3.2736229999999997,-0.2875,3.396352,-0.27622199999999997,3.3349874999999995,-0.281861,Q4,0.4377924719284808
TOP_main_1_Cheese_100,1,100,0.004008739993000001,2.597718,-0.27622199999999997,2.872257,-0.26048499999999997,2.7349875,-0.26835349999999997,Q4,0.3771541145453673
TOP_main_1_Cheese_100,1,100,0.004008739993000001,2.997718,-0.27622199999999997,3.2722569999999997,-0.26048499999999997,3.1349875,-0.26835349999999997,Q4,0.30039178770149483
TOP_main_1_Cheese_100,1,100,0.004008739993000001,3.397718,-0.27622199999999997,3.6722569999999997,-0.26048499999999997,3.5349874999999997,-0.26835349999999997,Q4,0.5985191944445054
TOP_main_1_Cheese_100,1,100,0.0008069641319999985,3.288462,-0.27622199999999997,3.381513,-0.263531,3.3349875,-0.26987649999999996,Q4,0.4301743256035859
TOP_main_1_Cheese_100,1,100,0.0008069641319999978,2.888462,-0.27622199999999997,2.981513,-0.263531,2.9349875,-0.26987649999999996,Q4,0.27759674063018097
TOP_main_1_Cheese_100,1,100,0.05101591997549997,2.102401,-0.26048499999999997,3.785977,-0.225953,2.9441889999999997,-0.24321899999999996,Q4,0.2495402766729251
TOP_main_1_Cheese_100,1,100,0.022563050114999986,2.114757,-0.225953,3.8012949999999996,-0.2125,2.958026,-0.2192265,Q4,0.22320859073577345
TOP_main_1_Cheese_100,1,100,0.001874999999999993,3.3125,-0.2125,3.3874999999999997,-0.1875,3.3499999999999996,-0.2,Q4,0.4031128874149272
TOP_main_1_Cheese_100,1,100,0.001874999999999993,3.2125,-0.2125,3.2874999999999996,-0.1875,3.25,-0.2,Q4,0.32015621187164245
TOP_main_1_Cheese_100,1,100,0.001875000000000004,3.1125,-0.2125,3.1875,-0.1875,3.15,-0.2,Q4,0.24999999999999997
TOP_main_1_Cheese_100,1,100,0.001875000000000004,3.0124999999999997,-0.2125,3.0875,-0.1875,3.05,-0.2,Q4,0.206155281280883
TOP_main_1_Cheese_100,1,100,0.001874999999999993,2.9125,-0.2125,2.9875,-0.1875,2.95,-0.2,Q4,0.206155281280883
TOP_main_1_Cheese_100,1,100,0.001874999999999993,2.8125,-0.2125,2.8874999999999997,-0.1875,2.8499999999999996,-0.2,Q4,0.2500000000000002
TOP_main_1_Cheese_100,1,100,0.001875000000000004,2.7125,-0.2125,2.7875,-0.1875,2.75,-0.2,Q4,0.32015621187164245
TOP_main_1_Cheese_100,1,100,0.001875000000000004,2.6125,-0.2125,2.6875,-0.1875,2.65,-0.2,Q4,0.40311288741492757
TOP_main_1_Cheese_100,1,100,0.12668128236749998,2.125273,-0.1875,3.823988,-0.11249999999999999,2.9746305,-0.15,Q4,0.15213024528426292
TOP_main_1_Cheese_100,1,100,0.001874999999999993,3.3125,-0.11249999999999999,3.3874999999999997,-0.0875,3.3499999999999996,-0.09999999999999999,Q4,0.3640054944640256
TOP_main_1_Cheese_100,1,100,0.001874999999999993,3.2125,-0.11249999999999999,3.2874999999999996,-0.0875,3.25,-0.09999999999999999,Q4,0.2692582403567252
TOP_main_1_Cheese_100,1,100,0.001875000000000004,3.1125,-0.11249999999999999,3.1875,-0.0875,3.15,-0.09999999999999999,Q4,0.1802775637731994
TOP_main_1_Cheese_100,1,100,0.001875000000000004,3.0124999999999997,-0.11249999999999999,3.0875,-0.0875,3.05,-0.09999999999999999,Q4,0.1118033988749894
TOP_main_1_Cheese_100,1,100,0.001874999999999993,2.9125,-0.11249999999999999,2.9875,-0.0875,2.95,-0.09999999999999999,Q4,0.1118033988749894
TOP_main_1_Cheese_100,1,100,0.001874999999999993,2.8125,-0.11249999999999999,2.8874999999999997,-0.0875,2.8499999999999996,-0.09999999999999999,Q4,0.18027756377319976
TOP_main_1_Cheese_100,1,100,0.001875000000000004,2.7125,-0.11249999999999999,2.7875,-0.0875,2.75,-0.09999999999999999,Q4,0.2692582403567252
TOP_main_1_Cheese_100,1,100,0.001875000000000004,2.6125,-0.11249999999999999,2.6875,-0.0875,2.65,-0.09999999999999999,Q4,0.364005494464026
TOP_main_1_Cheese_100,1,100,0.10770027011449998,2.144314,-0.0875,3.8538159999999997,-0.023691,2.999065,-0.0555955,Q4,0.05560336181608087
TOP_main_1_Cheese_100,1,100,0.019142332055000003,2.1488359999999997,-0.023691,3.866049,-0.012499999999999999,3.0074425,-0.0180955,Q4,0.019566244568133075
TOP_main_1_Cheese_100,1,100,0.0014617499999999947,3.3125,-0.012499999999999999,3.3874999999999997,0.00699,3.3499999999999996,-0.0027549999999999996,Q4,0.35001084272490723
TOP_main_1_Cheese_100,1,100,0.0014617499999999947,3.2125,-0.012499999999999999,3.2874999999999996,0.00699,3.25,-0.0027549999999999996,Q4,0.25001517958916014
TOP_main_1_Cheese_100,1,100,0.0014617500000000034,3.1125,-0.012499999999999999,3.1875,0.00699,3.15,-0.0027549999999999996,Q4,0.15002529795004566
TOP_main_1_Cheese_100,1,100,0.0014617500000000034,3.0124999999999997,-0.012499999999999999,3.0875,0.00699,3.05,-0.0027549999999999996,Q4,0.0500758427288047
TOP_main_1_Cheese_100,1,100,0.0014617499999999947,2.9125,-0.012499999999999999,2.9875,0.00699,2.95,-0.0027549999999999996,Q4,0.0500758427288047
TOP_main_1_Cheese_100,1,100,0.0014617499999999947,2.8125,-0.012499999999999999,2.8874999999999997,0.00699,2.8499999999999996,-0.0027549999999999996,Q4,0.1500252979500461
TOP_main_1_Cheese_100,1,100,0.0014617500000000034,2.7125,-0.012499999999999999,2.7875,0.00699,2.75,-0.0027549999999999996,Q4,0.25001517958916014
TOP_main_1_Cheese_100,1,100,0.0014617500000000034,2.6125,-0.012499999999999999,2.6875,0.00699,2.65,-0.0027549999999999996,Q4,0.3500108427249077
TOP_main_1_Cheese_100,1,100,0.19617526918800005,2.144314,0.00699,4.707275999999999,0.0875,3.425795,0.047244999999999995,Q4,0.4284080672092905
TOP_main_1_Cheese_100,1,100,0.22091448131299996,2.1294429999999998,0.0875,5.0,0.170853,3.5647215,0.1291765,Q4,0.5793072938557741
TOP_main_1_Cheese_100,1,100,0.04378660310699999,2.125273,0.170853,5.0,0.1875,3.5626365,0.17917650000000002,Q4,0.5904778143880598
TOP_main_1_Cheese_100,1,100,0.00048362535100000023,2.7125,0.1875,2.806882,0.192853,2.759691,0.1901765,Q4,0.306456386184478
TOP_main_1_Cheese_100,1,100,0.00048362535100000023,3.1125,0.1875,3.206882,0.192853,3.1596909999999996,0.1901765,Q4,0.24833106256215687
TOP_main_1_Cheese_100,1,100,0.00031184222799999887,3.3252089999999996,0.1875,3.3874999999999997,0.192853,3.3563544999999997,0.1901765,Q4,0.4039252787614311
TOP_main_1_Cheese_100,1,100,0.0004014750000000007,3.0124999999999997,0.1875,3.0875,0.192853,3.05,0.1901765,Q4,0.19663952082999486
TOP_main_1_Cheese_100,1,100,0.00031184222799999887,2.9252089999999997,0.1875,2.9875,0.192853,2.9563544999999998,0.1901765,Q4,0.19512055458741404
TOP_main_1_Cheese_100,1,100,0.0004014750000000007,2.6125,0.1875,2.6875,0.192853,2.65,0.1901765,Q4,0.39833039195151815
TOP_main_1_Cheese_100,1,100,0.0014735250000000033,2.6125,0.192853,2.6875,0.2125,2.65,0.20267649999999998,Q4,0.40444747947323156
TOP_main_1_Cheese_100,1,100,0.0014302114175000007,2.7125,0.192853,2.7875,0.2125,2.75,0.20267649999999998,Q4,0.3218349944494073
TOP_main_1_Cheese_100,1,100,0.0011649022509999968,2.8125,0.192853,2.8874999999999997,0.2125,2.8499999999999996,0.20267649999999998,Q4,0.2521463139771234
TOP_main_1_Cheese_100,1,100,3.651656949999854e-05,2.9125,0.205503,2.9224539999999997,0.2125,2.917477,0.2090015,Q4,0.22470352140376
TOP_main_1_Cheese_100,1,100,0.0008547622244999988,2.933033,0.192853,2.9875,0.2125,2.9602665,0.20267649999999998,Q4,0.20653453627541327
TOP_main_1_Cheese_100,1,100,0.0014735250000000033,3.0124999999999997,0.192853,3.0875,0.2125,3.05,0.20267649999999998,Q4,0.20875287699155184
TOP_main_1_Cheese_100,1,100,0.0014302114175000007,3.1125,0.192853,3.1875,0.2125,3.15,0.20267649999999998,Q4,0.25214631397712317
TOP_main_1_Cheese_100,1,100,0.0011649022509999962,3.2125,0.192853,3.2874999999999996,0.2125,3.25,0.20267649999999998,Q4,0.3218349944494073
TOP_main_1_Cheese_100,1,100,3.6516569499998735e-05,3.3125,0.205503,3.322454,0.2125,3.3174770000000002,0.2090015,Q4,0.38009639899800435
TOP_main_1_Cheese_100,1,100,0.0008547622244999967,3.333033,0.192853,3.3874999999999997,0.2125,3.3602665,0.20267649999999998,Q4,0.41336390102971
TOP_main_1_Cheese_100,1,100,0.0023775771849999993,2.5532209999999997,0.2125,2.77887,0.22342199999999998,2.6660455,0.217961,Q4,0.3987889236065239
TOP_main_1_Cheese_100,1,100,0.0013625253544999976,2.798383,0.2125,2.933707,0.22342199999999998,2.8660449999999997,0.217961,Q4,0.2558338123587265
TOP_main_1_Cheese_100,1,100,0.0023775771849999976,2.9532209999999997,0.2125,3.17887,0.22342199999999998,3.0660454999999995,0.217961,Q4,0.22774767966161572
TOP_main_1_Cheese_100,1,100,0.0013625253544999982,3.1983829999999998,0.2125,3.333707,0.22342199999999998,3.266045,0.217961,Q4,0.34392868380814073
TOP_main_1_Cheese_100,1,100,0.017942641168999983,3.353221,0.2125,5.0,0.22342199999999998,4.1766105,0.217961,Q4,1.1966282907533357
TOP_main_1_Cheese_100,1,100,0.004120049323000005,2.5608519999999997,0.22342199999999998,2.771238,0.244058,2.6660449999999996,0.23374,Q4,0.40762768505708774
TOP_main_1_Cheese_100,1,100,0.0030945724320000016,2.785116,0.22342199999999998,2.946974,0.244058,2.8660449999999997,0.23374,Q4,0.26940365555240725
TOP_main_1_Cheese_100,1,100,0.004120049323000002,2.960852,0.22342199999999998,3.171238,0.244058,3.066045,0.23374,Q4,0.24289160056494336
TOP_main_1_Cheese_100,1,100,0.0030945724320000016,3.185116,0.22342199999999998,3.346974,0.244058,3.266045,0.23374,Q4,0.35413885641793114
TOP_main_1_Cheese_100,1,100,0.033714711522500024,3.360852,0.22342199999999998,5.0,0.244058,4.180426,0.23374,Q4,1.2033453074973948
TOP_main_1_Cheese_100,1,100,0.003867835274499994,2.5706979999999997,0.244058,2.761392,0.264991,2.6660449999999996,0.2545245,Q4,0.4198912515464573
TOP_main_1_Cheese_100,1,100,0.0035469898864999975,2.7784869999999997,0.244058,2.953604,0.264991,2.8660455,0.2545245,Q4,0.2876221986747547
TOP_main_1_Cheese_100,1,100,0.003867835274499996,2.970698,0.244058,3.1613919999999998,0.264991,3.066045,0.2545245,Q4,0.2629537281067716
TOP_main_1_Cheese_100,1,100,0.003546989886499997,3.178487,0.244058,3.353604,0.264991,3.2660454999999997,0.2545245,Q4,0.36818871407268833
TOP_main_1_Cheese_100,1,100,0.034044190430999974,3.370698,0.244058,5.0,0.264991,4.185349,0.2545245,Q4,1.2123675073595677
TOP_main_1_Cheese_100,1,100,0.004018949461000001,2.5758859999999997,0.264991,2.756204,0.2875,2.6660449999999996,0.2762455,Q4,0.4334022592179813
TOP_main_1_Cheese_100,1,100,0.0039911978559999985,2.7770449999999998,0.264991,2.9550449999999997,0.2875,2.8660449999999997,0.2762455,Q4,0.3070106159324952
TOP_main_1_Cheese_100,1,100,0.004018949461,2.975886,0.264991,3.156204,0.2875,3.066045,0.2762455,Q4,0.2840308403945775
TOP_main_1_Cheese_100,1,100,0.003991197856000001,3.1770449999999997,0.264991,3.355045,0.2875,3.266045,0.2762455,Q4,0.38352512081381324
TOP_main_1_Cheese_100,1,100,0.036537264849500005,3.375886,0.264991,5.0,0.2875,4.187943,0.2762455,Q4,1.2196393514146915
TOP_main_1_Cheese_100,1,100,0.0010636250000000023,2.7125,0.2875,2.755045,0.3125,2.7337724999999997,0.3,Q4,0.40109485381421955
TOP_main_1_Cheese_100,1,100,0.0010636249999999912,2.9125,0.2875,2.9550449999999997,0.3125,2.9337725,0.3,Q4,0.30722317906735164
TOP_main_1_Cheese_100,1,100,0.0010636250000000023,3.1125,0.2875,3.155045,0.3125,3.1337725,0.3,Q4,0.3284738676915563
TOP_main_1_Cheese_100,1,100,0.0010636250000000023,3.3125,0.2875,3.355045,0.3125,3.3337725000000002,0.3,Q4,0.4487806610764886
